"id","phoneNumber","area","wasteGeneratorTypes","houseNumber","floorNumber","householdType","personName","contactNumber","numberOfPeople","buildingPhoto","createdAt","updatedAt","dryRFID","drySlno","wetRFID","wetSlno","lat","lng"
2521,"7000000089","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-39","Ground floor","Owner","Akash Reddy","8000000089","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000059","W1-D-000089","E2004701B0000000000059","W1-W-000089",12.89797600,77.58945600
2522,"7000000090","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-40","1st Floor","Tenant","Siddharth Reddy","8000000090","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000005A","W1-D-000090","E2004701B000000000005A","W1-W-000090",12.89797800,77.58960600
2523,"7000000091","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-41","2nd Floor","Owner","Ananya Reddy","8000000091","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000005B","W1-D-000091","E2004701B000000000005B","W1-W-000091",12.89798000,77.58975600
2524,"7000000092","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-42","3rd Floor","Tenant","Aadhya Reddy","8000000092","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000005C","W1-D-000092","E2004701B000000000005C","W1-W-000092",12.89798200,77.58990600
2525,"7000000093","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-43","Ground floor","Owner","Diya Reddy","8000000093","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000005D","W1-D-000093","E2004701B000000000005D","W1-W-000093",12.89798400,77.59005600
2526,"7000000094","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-44","1st Floor","Tenant","Ishita Reddy","8000000094","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000005E","W1-D-000094","E2004701B000000000005E","W1-W-000094",12.89798600,77.59020600
2527,"7000000095","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-45","2nd Floor","Owner","Kavya Reddy","8000000095","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000005F","W1-D-000095","E2004701B000000000005F","W1-W-000095",12.89798800,77.59035600
2528,"7000000096","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-46","3rd Floor","Tenant","Meera Reddy","8000000096","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000060","W1-D-000096","E2004701B0000000000060","W1-W-000096",12.89799000,77.59050600
2529,"7000000097","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-47","Ground floor","Owner","Sneha Reddy","8000000097","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000061","W1-D-000097","E2004701B0000000000061","W1-W-000097",12.89799200,77.59065600
2530,"7000000098","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-48","1st Floor","Tenant","Pooja Reddy","8000000098","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000062","W1-D-000098","E2004701B0000000000062","W1-W-000098",12.89799400,77.59080600
2531,"7000000099","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-49","2nd Floor","Owner","Riya Reddy","8000000099","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000063","W1-D-000099","E2004701B0000000000063","W1-W-000099",12.89799600,77.59095600
2532,"7000000100","Zone A - Division 1 - Ward 1 - Block 1","Individual HHs","2-50","3rd Floor","Tenant","Nandini Reddy","8000000100","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000064","W1-D-000100","E2004701B0000000000064","W1-W-000100",12.89799800,77.59110600
2533,"7000000101","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-01","Ground floor","Owner","Sanjay Reddy","8000000101","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000065","W1-D-000101","E2004701B0000000000065","W1-W-000101",12.89810000,77.58750800
2534,"7000000102","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-02","1st Floor","Tenant","Manoj Reddy","8000000102","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000066","W1-D-000102","E2004701B0000000000066","W1-W-000102",12.89810200,77.58765800
2535,"7000000103","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-03","2nd Floor","Owner","Suresh Reddy","8000000103","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000067","W1-D-000103","E2004701B0000000000067","W1-W-000103",12.89810400,77.58780800
2536,"7000000104","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-04","3rd Floor","Tenant","Mahesh Reddy","8000000104","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000068","W1-D-000104","E2004701B0000000000068","W1-W-000104",12.89810600,77.58795800
2537,"7000000105","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-05","Ground floor","Owner","Prakash Reddy","8000000105","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000069","W1-D-000105","E2004701B0000000000069","W1-W-000105",12.89810800,77.58810800
2538,"7000000106","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-06","1st Floor","Tenant","Ramesh Reddy","8000000106","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000006A","W1-D-000106","E2004701B000000000006A","W1-W-000106",12.89811000,77.58825800
2539,"7000000107","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-07","2nd Floor","Owner","Ganesh Reddy","8000000107","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000006B","W1-D-000107","E2004701B000000000006B","W1-W-000107",12.89811200,77.58840800
2540,"7000000108","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-08","3rd Floor","Tenant","Dinesh Reddy","8000000108","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000006C","W1-D-000108","E2004701B000000000006C","W1-W-000108",12.89811400,77.58855800
2541,"7000000109","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-09","Ground floor","Owner","Nikhil Reddy","8000000109","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000006D","W1-D-000109","E2004701B000000000006D","W1-W-000109",12.89811600,77.58870800
2542,"7000000110","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-10","1st Floor","Tenant","Varun Reddy","8000000110","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000006E","W1-D-000110","E2004701B000000000006E","W1-W-000110",12.89811800,77.58885800
2543,"7000000111","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-11","2nd Floor","Owner","Priya Reddy","8000000111","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000006F","W1-D-000111","E2004701B000000000006F","W1-W-000111",12.89812000,77.58900800
2544,"7000000112","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-12","3rd Floor","Tenant","Divya Reddy","8000000112","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000070","W1-D-000112","E2004701B0000000000070","W1-W-000112",12.89812200,77.58915800
2545,"7000000113","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-13","Ground floor","Owner","Swathi Reddy","8000000113","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000071","W1-D-000113","E2004701B0000000000071","W1-W-000113",12.89812400,77.58930800
2546,"7000000114","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-14","1st Floor","Tenant","Shreya Reddy","8000000114","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000072","W1-D-000114","E2004701B0000000000072","W1-W-000114",12.89812600,77.58945800
2547,"7000000115","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-15","2nd Floor","Owner","Keerthi Reddy","8000000115","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000073","W1-D-000115","E2004701B0000000000073","W1-W-000115",12.89812800,77.58960800
2548,"7000000116","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-16","3rd Floor","Tenant","Lakshmi Reddy","8000000116","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000074","W1-D-000116","E2004701B0000000000074","W1-W-000116",12.89813000,77.58975800
2549,"7000000117","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-17","Ground floor","Owner","Deepa Reddy","8000000117","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000075","W1-D-000117","E2004701B0000000000075","W1-W-000117",12.89813200,77.58990800
2550,"7000000118","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-18","1st Floor","Tenant","Asha Reddy","8000000118","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000076","W1-D-000118","E2004701B0000000000076","W1-W-000118",12.89813400,77.59005800
2551,"7000000119","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-19","2nd Floor","Owner","Pallavi Reddy","8000000119","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000077","W1-D-000119","E2004701B0000000000077","W1-W-000119",12.89813600,77.59020800
2552,"7000000120","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-20","3rd Floor","Tenant","Bhavana Reddy","8000000120","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000078","W1-D-000120","E2004701B0000000000078","W1-W-000120",12.89813800,77.59035800
2553,"7000000121","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-21","Ground floor","Owner","Aarav Shetty","8000000121","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000079","W1-D-000121","E2004701B0000000000079","W1-W-000121",12.89814000,77.59050800
2554,"7000000122","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-22","1st Floor","Tenant","Vihaan Shetty","8000000122","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000007A","W1-D-000122","E2004701B000000000007A","W1-W-000122",12.89814200,77.59065800
2555,"7000000123","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-23","2nd Floor","Owner","Aditya Shetty","8000000123","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000007B","W1-D-000123","E2004701B000000000007B","W1-W-000123",12.89814400,77.59080800
2556,"7000000124","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-24","3rd Floor","Tenant","Arjun Shetty","8000000124","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000007C","W1-D-000124","E2004701B000000000007C","W1-W-000124",12.89814600,77.59095800
2557,"7000000125","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-25","Ground floor","Owner","Rohan Shetty","8000000125","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000007D","W1-D-000125","E2004701B000000000007D","W1-W-000125",12.89814800,77.59110800
2558,"7000000126","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-26","1st Floor","Tenant","Rahul Shetty","8000000126","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000007E","W1-D-000126","E2004701B000000000007E","W1-W-000126",12.89825000,77.58751000
2559,"7000000127","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-27","2nd Floor","Owner","Karthik Shetty","8000000127","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000007F","W1-D-000127","E2004701B000000000007F","W1-W-000127",12.89825200,77.58766000
2560,"7000000128","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-28","3rd Floor","Tenant","Vikram Shetty","8000000128","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000080","W1-D-000128","E2004701B0000000000080","W1-W-000128",12.89825400,77.58781000
2561,"7000000129","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-29","Ground floor","Owner","Akash Shetty","8000000129","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000081","W1-D-000129","E2004701B0000000000081","W1-W-000129",12.89825600,77.58796000
2562,"7000000130","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-30","1st Floor","Tenant","Siddharth Shetty","8000000130","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000082","W1-D-000130","E2004701B0000000000082","W1-W-000130",12.89825800,77.58811000
2563,"7000000131","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-31","2nd Floor","Owner","Ananya Shetty","8000000131","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000083","W1-D-000131","E2004701B0000000000083","W1-W-000131",12.89826000,77.58826000
2564,"7000000132","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-32","3rd Floor","Tenant","Aadhya Shetty","8000000132","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000084","W1-D-000132","E2004701B0000000000084","W1-W-000132",12.89826200,77.58841000
2565,"7000000133","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-33","Ground floor","Owner","Diya Shetty","8000000133","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000085","W1-D-000133","E2004701B0000000000085","W1-W-000133",12.89826400,77.58856000
2566,"7000000134","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-34","1st Floor","Tenant","Ishita Shetty","8000000134","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000086","W1-D-000134","E2004701B0000000000086","W1-W-000134",12.89826600,77.58871000
2567,"7000000135","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-35","2nd Floor","Owner","Kavya Shetty","8000000135","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000087","W1-D-000135","E2004701B0000000000087","W1-W-000135",12.89826800,77.58886000
2568,"7000000136","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-36","3rd Floor","Tenant","Meera Shetty","8000000136","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000088","W1-D-000136","E2004701B0000000000088","W1-W-000136",12.89827000,77.58901000
2569,"7000000137","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-37","Ground floor","Owner","Sneha Shetty","8000000137","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000089","W1-D-000137","E2004701B0000000000089","W1-W-000137",12.89827200,77.58916000
2570,"7000000138","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-38","1st Floor","Tenant","Pooja Shetty","8000000138","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000008A","W1-D-000138","E2004701B000000000008A","W1-W-000138",12.89827400,77.58931000
2571,"7000000139","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-39","2nd Floor","Owner","Riya Shetty","8000000139","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000008B","W1-D-000139","E2004701B000000000008B","W1-W-000139",12.89827600,77.58946000
2572,"7000000140","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-40","3rd Floor","Tenant","Nandini Shetty","8000000140","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000008C","W1-D-000140","E2004701B000000000008C","W1-W-000140",12.89827800,77.58961000
2573,"7000000141","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-41","Ground floor","Owner","Sanjay Shetty","8000000141","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000008D","W1-D-000141","E2004701B000000000008D","W1-W-000141",12.89828000,77.58976000
2574,"7000000142","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-42","1st Floor","Tenant","Manoj Shetty","8000000142","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000008E","W1-D-000142","E2004701B000000000008E","W1-W-000142",12.89828200,77.58991000
2575,"7000000143","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-43","2nd Floor","Owner","Suresh Shetty","8000000143","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000008F","W1-D-000143","E2004701B000000000008F","W1-W-000143",12.89828400,77.59006000
2576,"7000000144","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-44","3rd Floor","Tenant","Mahesh Shetty","8000000144","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000090","W1-D-000144","E2004701B0000000000090","W1-W-000144",12.89828600,77.59021000
2577,"7000000145","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-45","Ground floor","Owner","Prakash Shetty","8000000145","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000091","W1-D-000145","E2004701B0000000000091","W1-W-000145",12.89828800,77.59036000
2578,"7000000146","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-46","1st Floor","Tenant","Ramesh Shetty","8000000146","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000092","W1-D-000146","E2004701B0000000000092","W1-W-000146",12.89829000,77.59051000
2579,"7000000147","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-47","2nd Floor","Owner","Ganesh Shetty","8000000147","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000093","W1-D-000147","E2004701B0000000000093","W1-W-000147",12.89829200,77.59066000
2580,"7000000148","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-48","3rd Floor","Tenant","Dinesh Shetty","8000000148","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000094","W1-D-000148","E2004701B0000000000094","W1-W-000148",12.89829400,77.59081000
2581,"7000000149","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-49","Ground floor","Owner","Nikhil Shetty","8000000149","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000095","W1-D-000149","E2004701B0000000000095","W1-W-000149",12.89829600,77.59096000
2582,"7000000150","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","3-50","1st Floor","Tenant","Varun Shetty","8000000150","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000096","W1-D-000150","E2004701B0000000000096","W1-W-000150",12.89829800,77.59111000
2583,"7000000151","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","4-01","2nd Floor","Owner","Priya Shetty","8000000151","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000097","W1-D-000151","E2004701B0000000000097","W1-W-000151",12.89840000,77.58751200
2584,"7000000152","Zone A - Division 1 - Ward 1 - Block 2","Individual HHs","4-02","3rd Floor","Tenant","Divya Shetty","8000000152","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000098","W1-D-000152","E2004701B0000000000098","W1-W-000152",12.89840200,77.58766200
